   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 compressed.py:21(_cs_matrix)
      4/2    0.000    0.000    0.001    0.001 compressed.py:24(__init__)
        1    0.000    0.000    0.000    0.000 compressed.py:585(_minor_reduce)
       19    0.000    0.000    0.000    0.000 compressed.py:90(getnnz)
        2    0.000    0.000    0.001    0.000 compressed.py:957(__get_has_canonical_format)
        2    0.000    0.000    0.000    0.000 compressed.py:979(__set_has_canonical_format)
        2    0.000    0.000    0.001    0.000 compressed.py:987(sum_duplicates)
        1    0.000    0.000    0.000    0.000 conditionset.py:1(<module>)
        1    0.000    0.000    0.000    0.000 conditionset.py:13(ConditionSet)
        1    0.000    0.000    0.000    0.000 construct.py:2(<module>)
        1    0.000    0.000    0.000    0.000 constructor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 container.py:1(<module>)
        1    0.000    0.000    0.000    0.000 container.py:10(Container)
        1    0.000    0.000    0.000    0.000 container.py:108(BarContainer)
        1    0.000    0.000    0.000    0.000 container.py:116(ErrorbarContainer)
        1    0.000    0.000    0.000    0.000 container.py:125(StemContainer)
    11818    0.012    0.000    0.079    0.000 containers.py:131(<lambda>)
        1    0.000    0.000    0.000    0.000 containers.py:164(Dict)
        1    0.000    0.000    0.000    0.000 containers.py:17(Tuple)
    91110    0.157    0.000    1.078    0.000 containers.py:35(__new__)
    91110    0.160    0.000    0.796    0.000 containers.py:36(<listcomp>)
    74218    0.059    0.000    0.080    0.000 containers.py:46(__len__)
   109984    0.098    0.000    0.140    0.000 containers.py:52(__iter__)
        1    0.000    0.000    0.000    0.000 containers.py:7(<module>)
   312612    0.407    0.000    1.635    0.000 containers.py:80(__eq__)
   240168    0.340    0.000    1.572    0.000 containers.py:85(__ne__)
    16260    0.021    0.000    0.116    0.000 containers.py:90(__hash__)
        1    0.000    0.000    0.000    0.000 contains.py:1(<module>)
        1    0.000    0.000    0.000    0.000 contains.py:7(Contains)
        1    0.000    0.000    0.001    0.001 context.py:1(<module>)
        1    0.000    0.000    0.000    0.000 context.py:13(ProcessError)
        1    0.000    0.000    0.000    0.000 context.py:16(BufferTooShort)
        1    0.000    0.000    0.000    0.000 context.py:19(TimeoutError)
        1    0.000    0.000    0.000    0.000 context.py:195(get_start_method)
        1    0.000    0.000    0.000    0.000 context.py:208(Process)
        1    0.000    0.000    0.000    0.000 context.py:214(DefaultContext)
        1    0.000    0.000    0.000    0.000 context.py:217(__init__)
        1    0.000    0.000    0.000    0.000 context.py:22(AuthenticationError)
        2    0.000    0.000    0.000    0.000 context.py:221(get_context)
       36    0.000    0.000    0.000    0.000 context.py:254(<genexpr>)
        1    0.000    0.000    0.000    0.000 context.py:262(ForkProcess)
        1    0.000    0.000    0.000    0.000 context.py:269(SpawnProcess)
        1    0.000    0.000    0.000    0.000 context.py:276(ForkServerProcess)
        1    0.000    0.000    0.000    0.000 context.py:283(ForkContext)
        1    0.000    0.000    0.000    0.000 context.py:287(SpawnContext)
        1    0.000    0.000    0.000    0.000 context.py:29(BaseContext)
        1    0.000    0.000    0.000    0.000 context.py:291(ForkServerContext)
        1    0.000    0.000    0.000    0.000 context.py:39(cpu_count)
        1    0.000    0.000    0.002    0.002 context.py:78(Semaphore)
       13    0.000    0.000    0.000    0.000 contextlib.py:103(contextmanager)
       22    0.000    0.000    0.000    0.000 contextlib.py:131(helper)
       22    0.000    0.000    0.000    0.000 contextlib.py:37(__init__)
       22    0.000    0.000    0.002    0.000 contextlib.py:57(__enter__)
       22    0.000    0.000    0.000    0.000 contextlib.py:63(__exit__)
        1    0.000    0.000    0.000    0.000 contingency.py:2(<module>)
        1    0.000    0.000    0.000    0.000 continued_fraction.py:1(<module>)
        1    0.000    0.000    0.000    0.000 contour.py:1395(QuadContourSet)
        1    0.000    0.000    0.023    0.023 contour.py:4(<module>)
        1    0.000    0.000    0.000    0.000 contour.py:42(ClabelText)
        1    0.000    0.000    0.000    0.000 contour.py:57(ContourLabeler)
        1    0.000    0.000    0.000    0.000 contour.py:748(ContourSet)
        1    0.000    0.000    0.000    0.000 conventions.py:3(<module>)
        1    0.000    0.000    0.000    0.000 coo.py:1(<module>)
        2    0.000    0.000    0.000    0.000 coo.py:116(__init__)
        7    0.000    0.000    0.000    0.000 coo.py:184(getnnz)
        1    0.000    0.000    0.000    0.000 coo.py:21(coo_matrix)
        2    0.000    0.000    0.000    0.000 coo.py:217(_check)
        1    0.000    0.000    0.001    0.001 coo.py:301(tocsr)
        1    0.000    0.000    0.000    0.000 coordinate_descent.py:1190(LassoCV)
        1    0.000    0.000    0.000    0.000 coordinate_descent.py:1329(ElasticNetCV)
        1    0.000    0.000    0.000    0.000 coordinate_descent.py:1507(MultiTaskElasticNet)
        1    0.000    0.000    0.000    0.000 coordinate_descent.py:1694(MultiTaskLasso)
        1    0.000    0.000    0.000    0.000 coordinate_descent.py:1802(MultiTaskElasticNetCV)
        1    0.000    0.000    0.000    0.000 coordinate_descent.py:1974(MultiTaskLassoCV)
        1    0.000    0.000    0.000    0.000 coordinate_descent.py:485(ElasticNet)
        1    0.000    0.000    0.000    0.000 coordinate_descent.py:761(Lasso)
        1    0.000    0.000    0.002    0.002 coordinate_descent.py:8(<module>)
        1    0.000    0.000    0.000    0.000 coordinate_descent.py:995(LinearModelCV)
      403    0.001    0.000    0.003    0.000 copy.py:269(_reconstruct)
      403    0.001    0.000    0.005    0.000 copy.py:67(copy)
        1    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 copyreg.py:22(constructor)
      403    0.000    0.000    0.000    0.000 copyreg.py:87(__newobj__)
       13    0.000    0.000    0.000    0.000 copyreg.py:96(_slotnames)
        4    0.000    0.000    0.018    0.004 core.py:1(<module>)
    32849    0.029    0.000    0.070    0.000 core.py:101(__gt__)
        1    0.000    0.000    0.000    0.000 core.py:1078(_DomainedBinaryOperation)
       40    0.000    0.000    0.001    0.000 core.py:108(get_object_signature)
        6    0.000    0.000    0.000    0.000 core.py:1099(__init__)
        1    0.000    0.000    0.000    0.000 core.py:125(MAError)
        1    0.000    0.000    0.017    0.017 core.py:132(load_base_library)
        1    0.000    0.000    0.000    0.000 core.py:133(MaskError)
        1    0.000    0.000    0.000    0.000 core.py:139(iter_user_libraries)
        1    0.000    0.000    0.000    0.000 core.py:146(update_user_library)
       22    0.000    0.000    0.001    0.000 core.py:154(iter_style_files)
        1    0.000    0.000    0.017    0.017 core.py:164(read_style_directory)
        1    0.000    0.000    0.000    0.000 core.py:165(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:167(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:196(reload_library)
        1    0.000    0.000    0.002    0.002 core.py:21(<module>)
        1    0.000    0.000    0.000    0.000 core.py:2311(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 core.py:2317(__init__)
        9    0.000    0.000    0.000    0.000 core.py:2480(_arraymethod)
        1    0.000    0.000    0.000    0.000 core.py:2528(MaskedIterator)
        1    0.000    0.000    0.000    0.000 core.py:2642(MaskedArray)
        2    0.000    0.000    0.000    0.000 core.py:29(condition)
       21    0.000    0.000    0.000    0.000 core.py:37(is_style_file)
        1    0.000    0.000    0.000    0.000 core.py:46(Registry)
       21    0.000    0.000    0.000    0.000 core.py:58(__setattr__)
        1    0.000    0.000    0.000    0.000 core.py:5896(mvoid)
       67    0.000    0.000    0.000    0.000 core.py:6042(isMaskedArray)
        1    0.000    0.000    0.000    0.000 core.py:6098(MaskedConstant)
        1    0.000    0.000    0.000    0.000 core.py:6105(__new__)
        1    0.000    0.000    0.000    0.000 core.py:6108(__array_finalize__)
        1    0.000    0.000    0.000    0.000 core.py:6208(_extrema_operation)
        1    0.000    0.000    0.000    0.000 core.py:6265(_minimum_operation)
        1    0.000    0.000    0.000    0.000 core.py:6269(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6279(_maximum_operation)
        1    0.000    0.000    0.000    0.000 core.py:6283(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6332(_frommethod)
       23    0.000    0.000    0.000    0.000 core.py:6343(__init__)
       23    0.000    0.000    0.000    0.000 core.py:6348(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:68(BasicMeta)
      352    0.000    0.000    0.000    0.000 core.py:70(__init__)
    65698    0.051    0.000    0.067    0.000 core.py:73(__cmp__)
        1    0.000    0.000    0.000    0.000 core.py:756(_DomainCheckInterval)
        3    0.000    0.000    0.000    0.000 core.py:765(__init__)
        1    0.000    0.000    0.000    0.000 core.py:7779(_convert2ma)
        1    0.000    0.000    0.000    0.000 core.py:778(_DomainTan)
        8    0.000    0.000    0.000    0.000 core.py:7792(__init__)
        8    0.000    0.000    0.000    0.000 core.py:7797(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:786(__init__)
        1    0.000    0.000    0.000    0.000 core.py:795(_DomainSafeDivide)
        3    0.000    0.000    0.000    0.000 core.py:8(exhaust)
        6    0.000    0.000    0.000    0.000 core.py:801(__init__)
        3    0.000    0.000    0.000    0.000 core.py:81(do_one)
        1    0.000    0.000    0.000    0.000 core.py:815(_DomainGreater)
        3    0.000    0.000    0.000    0.000 core.py:821(__init__)
        1    0.000    0.000    0.000    0.000 core.py:830(_DomainGreaterEqual)
        2    0.000    0.000    0.000    0.000 core.py:836(__init__)
        1    0.000    0.000    0.000    0.000 core.py:845(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:85(MaskedArrayFutureWarning)
       27    0.000    0.000    0.000    0.000 core.py:863(__init__)
        4    0.000    0.000    0.000    0.000 core.py:89(doc_note)
        1    0.000    0.000    0.000    0.000 core.py:91(switch)
        1    0.000    0.000    0.000    0.000 core.py:921(_MaskedBinaryOperation)
       18    0.000    0.000    0.000    0.000 core.py:941(__init__)
    32849    0.019    0.000    0.045    0.000 core.py:96(__lt__)
        1    0.000    0.000    0.000    0.000 coreerrors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 coreerrors.py:10(NonCommutativeExpression)
        1    0.000    0.000    0.000    0.000 coreerrors.py:6(BaseCoreError)
        1    0.000    0.000    0.000    0.000 covtype.py:11(<module>)
       27    0.000    0.000    0.000    0.000 cp437.py:14(decode)
        1    0.000    0.000    0.000    0.000 cp437.py:17(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 cp437.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 cp437.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 cp437.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 cp437.py:3(<module>)
        1    0.000    0.000    0.000    0.000 cp437.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 cp437.py:9(Codec)
        1    0.000    0.000    0.000    0.000 cross_validation.py:1026(PredefinedSplit)
        1    0.000    0.000    0.000    0.000 cross_validation.py:1081(LabelShuffleSplit)
        1    0.000    0.000    0.000    0.000 cross_validation.py:1437(FitFailedWarning)
        1    0.000    0.000    0.000    0.000 cross_validation.py:159(LeavePOut)
        1    0.000    0.000    0.000    0.000 cross_validation.py:226(_BaseKFold)
        3    0.000    0.000    0.000    0.000 cross_validation.py:229(__init__)
        1    0.000    0.000    0.000    0.000 cross_validation.py:254(KFold)
        2    0.000    0.000    0.000    0.000 cross_validation.py:312(__init__)
       22    0.000    0.000    0.000    0.000 cross_validation.py:320(_iter_test_indices)
        1    0.000    0.000    0.000    0.000 cross_validation.py:345(LabelKFold)
        1    0.000    0.000    0.014    0.014 cross_validation.py:4(<module>)
        1    0.000    0.000    0.000    0.000 cross_validation.py:447(StratifiedKFold)
        1    0.000    0.000    0.001    0.001 cross_validation.py:502(__init__)
        1    0.000    0.000    0.000    0.000 cross_validation.py:528(<listcomp>)
        1    0.000    0.000    0.000    0.000 cross_validation.py:53(_PartitionIterator)
        2    0.000    0.000    0.000    0.000 cross_validation.py:547(_iter_test_masks)
        1    0.000    0.000    0.000    0.000 cross_validation.py:565(LeaveOneLabelOut)
        1    0.000    0.000    0.000    0.000 cross_validation.py:635(LeavePLabelOut)
        3    0.000    0.000    0.000    0.000 cross_validation.py:64(__init__)
       24    0.000    0.000    0.000    0.000 cross_validation.py:69(__iter__)
        1    0.000    0.000    0.000    0.000 cross_validation.py:723(BaseShuffleSplit)
        1    0.000    0.000    0.000    0.000 cross_validation.py:746(ShuffleSplit)
       22    0.000    0.000    0.000    0.000 cross_validation.py:79(_iter_test_masks)
        1    0.000    0.000    0.000    0.000 cross_validation.py:894(StratifiedShuffleSplit)
       20    0.000    0.000    0.000    0.000 cross_validation.py:93(_empty_mask)
        1    0.000    0.000    0.000    0.000 cross_validation.py:97(LeaveOneOut)
        1    0.000    0.000    0.000    0.000 csc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csc.py:19(csc_matrix)
        3    0.000    0.000    0.000    0.000 csc.py:195(_swap)
        1    0.000    0.000    0.000    0.000 cse_main.py:2(<module>)
        1    0.000    0.000    0.000    0.000 cse_opts.py:3(<module>)
        1    0.000    0.000    0.008    0.008 csr.py:1(<module>)
        1    0.000    0.000    0.001    0.001 csr.py:156(tocsc)
        1    0.000    0.000    0.000    0.000 csr.py:21(csr_matrix)
        9    0.000    0.000    0.000    0.000 csr.py:212(_swap)
        1    0.000    0.000    0.000    0.000 csv.py:129(DictWriter)
        1    0.000    0.000    0.000    0.000 csv.py:164(Sniffer)
        1    0.000    0.000    0.000    0.000 csv.py:22(Dialect)
        1    0.000    0.000    0.001    0.001 csv.py:4(<module>)
        1    0.000    0.000    0.000    0.000 csv.py:53(excel)
        1    0.000    0.000    0.000    0.000 csv.py:63(excel_tab)
        1    0.000    0.000    0.000    0.000 csv.py:68(unix_dialect)
        1    0.000    0.000    0.000    0.000 csv.py:79(DictReader)
        1    0.000    0.000    0.041    0.041 ctx_base.py:1(<module>)
